Time,PV,SP
##########,24.638 °C,24.633 °C
##########,24.638 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.576 °C,24.628 °C
##########,24.513 °C,24.628 °C
##########,24.513 °C,24.628 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.451 °C,24.620 °C
##########,24.513 °C,24.620 °C
##########,24.576 °C,24.613 °C
##########,24.701 °C,24.613 °C
##########,24.701 °C,24.613 °C
##########,24.701 °C,24.613 °C
##########,24.701 °C,24.613 °C
##########,24.638 °C,24.613 °C
##########,24.638 °C,24.613 °C
##########,24.638 °C,24.613 °C
##########,24.638 °C,24.613 °C
##########,24.576 °C,24.613 °C
##########,24.576 °C,24.608 °C
##########,24.576 °C,24.608 °C
##########,24.576 °C,24.608 °C
##########,24.576 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.608 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.601 °C
##########,24.513 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.596 °C
##########,24.451 °C,24.590 °C
##########,24.451 °C,24.590 °C
##########,24.451 °C,24.590 °C
##########,24.576 °C,24.590 °C
##########,24.701 °C,24.590 °C
##########,24.763 °C,24.590 °C
##########,24.763 °C,24.590 °C
##########,24.701 °C,24.590 °C
##########,24.701 °C,24.590 °C
##########,24.701 °C,24.590 °C
##########,24.701 °C,24.584 °C
##########,24.638 °C,24.584 °C
##########,24.638 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.584 °C
##########,24.576 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.513 °C,24.577 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.451 °C,24.573 °C
##########,24.513 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.701 °C,24.572 °C
##########,24.701 °C,24.572 °C
##########,24.701 °C,24.572 °C
##########,24.701 °C,24.572 °C
##########,24.701 °C,24.572 °C
##########,24.638 °C,24.572 °C
##########,24.638 °C,24.572 °C
##########,24.638 °C,24.572 °C
##########,24.638 °C,24.572 °C
##########,24.638 °C,24.572 °C
##########,24.638 °C,24.573 °C
##########,24.638 °C,24.573 °C
##########,24.638 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.573 °C
##########,24.576 °C,24.581 °C
##########,24.576 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.581 °C
##########,24.513 °C,24.584 °C
##########,24.513 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.584 °C
##########,24.451 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.388 °C,24.593 °C
##########,24.451 °C,24.593 °C
##########,24.576 °C,24.593 °C
##########,24.638 °C,24.593 °C
##########,24.763 °C,24.601 °C
##########,24.763 °C,24.601 °C
##########,24.701 °C,24.601 °C
##########,24.701 °C,24.601 °C
##########,24.701 °C,24.601 °C
##########,24.638 °C,24.601 °C
##########,24.638 °C,24.601 °C
##########,24.576 °C,24.601 °C
##########,24.576 °C,24.601 °C
##########,24.576 °C,24.601 °C
##########,24.576 °C,24.617 °C
##########,24.576 °C,24.617 °C
##########,24.576 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.617 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.629 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.646 °C
##########,24.513 °C,24.667 °C
##########,24.576 °C,24.667 °C
##########,24.638 °C,24.667 °C
##########,24.763 °C,24.667 °C
##########,24.826 °C,24.667 °C
##########,24.826 °C,24.667 °C
##########,24.826 °C,24.667 °C
##########,24.763 °C,24.667 °C
##########,24.763 °C,24.667 °C
##########,24.763 °C,24.667 °C
##########,24.701 °C,24.685 °C
##########,24.701 °C,24.685 °C
##########,24.701 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.685 °C
##########,24.638 °C,24.708 °C
##########,24.638 °C,24.708 °C
##########,24.638 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.708 °C
##########,24.576 °C,24.740 °C
##########,24.638 °C,24.740 °C
##########,24.763 °C,24.740 °C
##########,24.826 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.740 °C
##########,24.888 °C,24.772 °C
##########,24.888 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.763 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.826 °C,24.772 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.701 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.763 °C,24.802 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.827 °C
##########,24.701 °C,24.859 °C
##########,24.701 °C,24.859 °C
##########,24.826 °C,24.859 °C
##########,24.951 °C,24.859 °C
##########,25.013 °C,24.859 °C
##########,25.013 °C,24.859 °C
##########,25.013 °C,24.859 °C
##########,24.951 °C,24.859 °C
##########,24.888 °C,24.859 °C
##########,24.888 °C,24.859 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.826 °C,24.893 °C
##########,24.763 °C,24.918 °C
##########,24.826 °C,24.918 °C
##########,24.888 °C,24.918 °C
##########,25.013 °C,24.918 °C
##########,25.076 °C,24.918 °C
##########,25.076 °C,24.918 °C
##########,25.076 °C,24.918 °C
##########,25.013 °C,24.918 °C
##########,25.013 °C,24.918 °C
##########,25.013 °C,24.918 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.888 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.951 °C,24.952 °C
##########,24.888 °C,24.952 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,24.979 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.008 °C
##########,24.888 °C,25.042 °C
##########,24.951 °C,25.042 °C
##########,25.076 °C,25.042 °C
##########,25.201 °C,25.042 °C
##########,25.201 °C,25.042 °C
##########,25.201 °C,25.042 °C
##########,25.201 °C,25.042 °C
##########,25.138 °C,25.042 °C
##########,25.138 °C,25.042 °C
##########,25.138 °C,25.071 °C
##########,25.076 °C,25.071 °C
##########,25.076 °C,25.071 °C
##########,25.076 °C,25.071 °C
##########,25.013 °C,25.071 °C
##########,25.013 °C,25.071 °C
##########,25.076 °C,25.071 °C
##########,25.013 °C,25.071 °C
##########,25.013 °C,25.071 °C
##########,25.013 °C,25.071 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.093 °C
##########,25.013 °C,25.118 °C
##########,25.013 °C,25.118 °C
##########,25.013 °C,25.118 °C
##########,25.013 °C,25.118 °C
##########,25.013 °C,25.118 °C
##########,25.013 °C,25.118 °C
##########,25.076 °C,25.118 °C
##########,25.076 °C,25.118 °C
##########,25.076 °C,25.118 °C
##########,25.076 °C,25.118 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.142 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.138 °C,25.169 °C
##########,25.138 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.076 °C,25.169 °C
##########,25.013 °C,25.201 °C
##########,25.076 °C,25.201 °C
##########,25.138 °C,25.201 °C
##########,25.263 °C,25.201 °C
##########,25.326 °C,25.201 °C
##########,25.326 °C,25.201 °C
##########,25.263 °C,25.201 °C
##########,25.263 °C,25.201 °C
##########,25.263 °C,25.201 °C
##########,25.263 °C,25.201 °C
##########,25.263 °C,25.223 °C
##########,25.201 °C,25.223 °C
##########,25.201 °C,25.223 °C
##########,25.201 °C,25.223 °C
##########,25.201 °C,25.223 °C
##########,25.201 °C,25.223 °C
##########,25.138 °C,25.223 °C
##########,25.138 °C,25.223 °C
##########,25.138 °C,25.223 °C
##########,25.138 °C,25.223 °C
##########,25.138 °C,25.262 °C
##########,25.138 °C,25.262 °C
##########,25.138 °C,25.262 °C
##########,25.076 °C,25.262 °C
##########,25.138 °C,25.262 °C
##########,25.201 °C,25.262 °C
##########,25.326 °C,25.262 °C
##########,25.388 °C,25.262 °C
##########,25.326 °C,25.262 °C
##########,25.388 °C,25.262 °C
##########,25.326 °C,25.280 °C
##########,25.326 °C,25.280 °C
##########,25.326 °C,25.280 °C
##########,25.326 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.280 °C
##########,25.263 °C,25.307 °C
##########,25.263 °C,25.307 °C
##########,25.263 °C,25.307 °C
##########,25.263 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.307 °C
##########,25.201 °C,25.328 °C
##########,25.201 °C,25.328 °C
##########,25.201 °C,25.328 °C
##########,25.201 °C,25.328 °C
##########,25.201 °C,25.328 °C
##########,25.138 °C,25.328 °C
##########,25.138 °C,25.328 °C
##########,25.263 °C,25.328 °C
##########,25.388 °C,25.328 °C
##########,25.451 °C,25.328 °C
##########,25.513 °C,25.347 °C
##########,25.513 °C,25.347 °C
##########,25.451 °C,25.347 °C
##########,25.451 °C,25.347 °C
##########,25.388 °C,25.347 °C
##########,25.388 °C,25.347 °C
##########,25.326 °C,25.347 °C
##########,25.326 °C,25.347 °C
##########,25.326 °C,25.347 °C
##########,25.326 °C,25.347 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.326 °C,25.366 °C
##########,25.263 °C,25.386 °C
##########,25.326 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.263 °C,25.386 °C
##########,25.326 °C,25.386 °C
##########,25.263 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.411 °C
##########,25.326 °C,25.427 °C
##########,25.326 °C,25.427 °C
##########,25.326 °C,25.427 °C
##########,25.326 °C,25.427 °C
##########,25.326 °C,25.427 °C
##########,25.263 °C,25.427 °C
##########,25.263 °C,25.427 °C
##########,25.326 °C,25.427 °C
##########,25.513 °C,25.427 °C
##########,25.576 °C,25.427 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.451 °C,25.439 °C
##########,25.451 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.439 °C
##########,25.513 °C,25.447 °C
##########,25.513 °C,25.447 °C
##########,25.513 °C,25.447 °C
##########,25.513 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.447 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.469 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.488 °C
##########,25.451 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.513 °C,25.497 °C
##########,25.513 °C,25.497 °C
##########,25.451 °C,25.497 °C
##########,25.513 °C,25.497 °C
##########,25.513 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.513 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.499 °C
##########,25.451 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.388 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.451 °C,25.523 °C
##########,25.388 °C,25.523 °C
